company_id,Date,Open,High,Low,Close,Volume
4,2019-06-10,158.779999,161.979996,157.399994,159.850006,36473300
4,2019-06-11,164.199997,165.679993,161.925003,162.649994,23408400
4,2019-06-12,160.470001,161.699997,158.809998,160.039993,16329300
4,2019-06-13,160.550003,161.320007,159.800003,160.330002,17571400
4,2019-06-14,158.369995,158.710007,157.229996,158.100006,14981600
4,2019-06-17,157.529999,160.550003,157.419998,159.910004,16079800
4,2019-06-18,162.889999,169.110001,161.949997,165.509995,35754800
4,2019-06-19,167.770004,167.899994,163.419998,165.460007,20798100
4,2019-06-20,170.190002,170.479996,166.274994,168.25,24004700
4,2019-06-21,167.479996,169.470993,166.770004,167.550003,17415800
4,2019-06-24,168.399994,168.880005,165.779999,168.100006,18422600
4,2019-06-25,167.039993,167.339996,164.619995,165.800003,20439200
4,2019-06-26,168.279999,171.240005,168.149994,168.990005,22416400
4,2019-06-27,170.619995,171.979996,169.380005,170.899994,18349400
4,2019-06-28,170.199997,170.889999,167.960007,169.449997,19974300
4,2019-07-01,175.865005,177.949997,174.360001,175.050003,25846800
4,2019-07-02,175.130005,175.550003,174.25,175.449997,14155200
4,2019-07-03,175.690002,175.850006,173.850006,174.669998,8532600
4,2019-07-05,173.75,173.820007,172.820007,173.300003,12618600
4,2019-07-08,170.089996,170.279999,168.350006,168.449997,16531000
4,2019-07-09,167.085007,168.979996,166.5,168.800003,15782800
4,2019-07-10,171.240005,171.369995,166.860001,166.929993,16675600
4,2019-07-11,167.559998,168.423996,165,166.550003,14796400
4,2019-07-12,168,170.199997,167.649994,169.070007,18103600
4,2019-07-15,171.5,173.75,170.419998,173.5,22199000
4,2019-07-16,174.199997,175.520004,173.460007,174.190002,19039700
4,2019-07-17,172.75,176.220001,172.490005,174.820007,15031600
4,2019-07-18,173.410004,174.399994,172.059998,172.800003,15603800
4,2019-07-19,174.869995,175.149994,172.990005,172.990005,13647200
4,2019-07-22,173.5,174.279999,171.436996,174,18490900
4,2019-07-23,175.389999,178.639999,174.845001,178.089996,20881500
4,2019-07-24,178,178.960007,176.938004,178.669998,14933100
4,2019-07-25,178.490005,179.149994,175.369003,177.289993,14049000
4,2019-07-26,178.25,179.399994,176.880005,178.740005,15281000
4,2019-07-29,178.429993,179.880005,175.350006,177.020004,15130300
4,2019-07-30,174.25,175.710007,172.889999,174.100006,14300600
4,2019-07-31,173.710007,174.889999,170.089996,173.110001,14628900
4,2019-08-01,174.539993,175.714996,162.100006,165.649994,32728200
4,2019-08-02,162.559998,163.850006,160.350006,161,27104700
4,2019-08-05,155.029999,157.229996,151.850006,153.669998,28912600
4,2019-08-06,158.479996,158.729996,156.110001,157.429993,24996300
4,2019-08-07,155.729996,159.479996,155.300003,159.169998,17917400
4,2019-08-08,161.710007,162.300003,159.119995,162.220001,19267700
4,2019-08-09,160.979996,161.990005,159.110001,159.119995,11894300
4,2019-08-12,157.5,159.360001,155.539993,159.309998,13566900
4,2019-08-13,160.639999,167.360001,159.570007,164.029999,22842900
4,2019-08-14,161.339996,163,159.210007,162.059998,20803700
4,2019-08-15,170.110001,171,164.360001,166.970001,36343500
4,2019-08-16,170,177.550003,168.570007,174.600006,25952500
4,2019-08-19,177.429993,178.800003,175.589996,178.279999,16012800
4,2019-08-20,175.910004,177.990005,175.619995,177.210007,10338100
4,2019-08-21,177.220001,178.5,174.889999,175.240005,10615700
4,2019-08-22,174.100006,174.979996,170.5,171.910004,11568900
4,2019-08-23,169.690002,171.490005,163.830994,164.539993,20871500
4,2019-08-26,166.490005,167.449997,165.529999,165.899994,8640500
4,2019-08-27,167.199997,168.190002,165.190002,166.199997,12777600
4,2019-08-28,164.639999,168,164.199997,167.479996,9507400
4,2019-08-29,171,173.960007,170.949997,172.809998,11565400
4,2019-08-30,174.350006,175.25,172.660004,175.029999,10293400
4,2019-09-03,173,174.720001,172.149994,172.410004,8499300
4,2019-09-04,176.259995,176.550003,173.990005,174.330002,7208900
4,2019-09-05,176.880005,178.949997,176.520004,178.940002,11154300
4,2019-09-06,179.009995,179.220001,176.210007,176.690002,8304000
4,2019-09-09,177.880005,177.990005,175.860001,177.779999,6931700
4,2019-09-10,176.279999,176.300003,172.220001,174.990005,9835000
4,2019-09-11,176,176.660004,174.149994,176.089996,7039300
4,2019-09-12,177.889999,180.5,177,178.240005,12509400
4,2019-09-13,179.740005,180.179993,178.610001,179.169998,9479700
4,2019-09-16,177.75,179.169998,175.369995,177.070007,10725100
4,2019-09-17,176.850006,179.119995,176.050003,179,7481000
4,2019-09-18,179.149994,180.169998,177.580002,180,9233300
4,2019-09-19,180.899994,184.130005,180.429993,180.460007,15119800
4,2019-09-20,182.309998,183.820007,178.839996,182.509995,24517800
4,2019-09-23,181.25,181.330002,176.800003,176.979996,14047400
4,2019-09-24,179.169998,179.490005,171.300003,171.550003,14324600
4,2019-09-25,172.300003,176.990005,171.720001,176.660004,11766400
4,2019-09-26,177,178.229996,174.830002,175,9982400
4,2019-09-27,176,176.5,163.149994,165.979996,33287500
4,2019-09-30,169.886993,170.199997,166.449997,167.229996,14866800
4,2019-10-01,168.009995,168.229996,163.639999,165.149994,14155500
4,2019-10-02,162.820007,166.880005,161.899994,165.770004,11526500
4,2019-10-03,166.649994,170.179993,165,169.479996,10305000
4,2019-10-04,169.600006,170.699997,167.559998,170.339996,8715200
4,2019-10-07,168.830002,172.300003,167.210007,168.320007,11993000
4,2019-10-08,164.300003,165.220001,161.679993,161.929993,15833100
4,2019-10-09,165.5,166.580002,163.419998,165.190002,10943100
4,2019-10-10,165.960007,168.570007,164.089996,166.070007,11462400
4,2019-10-11,170.770004,174.880005,169.570007,172.940002,19247400
4,2019-10-14,172.839996,173.339996,170.789993,171.160004,7667600
4,2019-10-15,172.910004,176.75,172.690002,175.289993,13753000
4,2019-10-16,175.800003,177.350006,174.119995,177.119995,10858700
4,2019-10-17,178,178.589996,175.229996,176.850006,8020600
4,2019-10-18,176,176.229996,169,169.130005,14575700
4,2019-10-21,172.639999,173.910004,170.869995,173.520004,8970800
4,2019-10-22,174.529999,175.360001,169.259995,169.889999,10867100
4,2019-10-23,170.449997,171.039993,168.119995,169.919998,8853700
4,2019-10-24,171.279999,172.75,170.210007,172.550003,7397700
4,2019-10-25,171.559998,175.809998,170.880005,174.309998,9891800
4,2019-10-28,176.5,179.639999,176.410004,178.679993,11739600
4,2019-10-29,177.059998,177.740005,175.440002,176.889999,8026400
4,2019-10-30,175.419998,177.880005,173.936005,177.529999,10213200
4,2019-10-31,179.160004,179.240005,175.5,176.669998,15119000
4,2019-11-01,179.009995,182.119995,176.059998,176.460007,28924100
4,2019-11-04,180.660004,182.399994,178.020004,179.690002,44541200
4,2019-11-05,181.419998,183.199997,180.309998,182,23690200
4,2019-11-06,183.610001,185,182.199997,184.160004,14834900
4,2019-11-07,187.070007,188.070007,184.690002,186.660004,20162600
4,2019-11-08,187.901993,188.279999,185.149994,187.160004,19718100
4,2019-11-11,184.820007,187.199997,181.369995,186.710007,20561500
4,2019-11-12,185.910004,187.649994,185.139999,186.970001,11797600
4,2019-11-13,185.470001,185.673996,181,182.479996,14977700
4,2019-11-14,182.869995,184.5,181.320999,182.800003,12712800
4,2019-11-15,184,185.600006,183.710007,185.490005,11296400
4,2019-11-18,186.979996,186.979996,184.160004,184.610001,11822900
4,2019-11-19,186.309998,186.710007,183.869995,185.25,13407200
4,2019-11-20,183.669998,183.699997,181.059998,182.350006,16684600
4,2019-11-21,181.770004,184.889999,181.600006,184.860001,10254700
4,2019-11-22,185.800003,186.779999,183.934998,186.779999,10541000
4,2019-11-25,188.320007,190.720001,187.880005,190.449997,19157700
4,2019-11-26,190.389999,195,189.039993,194.699997,51832300
4,2019-11-27,197.240005,200.979996,197,200.820007,33040500
4,2019-11-29,199.809998,200.429993,198.350006,200,18593100
4,2019-12-02,198.580002,198.669998,193.509995,196.309998,19357700
4,2019-12-03,190.970001,195,189.850006,194.899994,18355300
4,2019-12-04,195.529999,196.660004,193.229996,193.740005,14849300
4,2019-12-05,196.929993,200.940002,196.429993,200,22290200
4,2019-12-06,201.110001,202,199.509995,201.889999,14087300
4,2019-12-09,200.320007,203.429993,198.550003,198.740005,14258100
4,2019-12-10,200.710007,202.479996,199.229996,200.449997,11623900
4,2019-12-11,201.100006,204.800003,200.720001,204.639999,11760000
4,2019-12-12,203.710007,206,202,204.5,22448600
4,2019-12-13,205.759995,207.100006,203.770004,204.910004,19270400
4,2019-12-16,206.330002,209.149994,206.190002,206.970001,16734300
4,2019-12-17,208.690002,208.869995,206.820007,208.179993,11287600
4,2019-12-18,208.529999,210.050003,208.039993,210,13481800
4,2019-12-19,209.610001,211.369995,209.229996,210.130005,12167300
4,2019-12-20,211.350006,213.979996,210.419998,212.25,26670000
4,2019-12-23,213.25,215.050003,212.910004,214.830002,12535000
4,2019-12-24,215.009995,215.429993,213.350006,214.259995,5523000
4,2019-12-26,214.649994,216.990005,214.330002,216.380005,6907100
4,2019-12-27,217.990005,218.110001,215.169998,215.470001,11674200
4,2019-12-30,215.779999,215.779999,211.759995,212.910004,8732600
4,2019-12-31,212,213.639999,210.729996,212.100006,6773600
4,2020-01-02,216.600006,219.979996,216.539993,219.770004,15873500
4,2020-01-03,216.350006,218.203003,216.009995,217,8604500
4,2020-01-06,214.889999,217.160004,214.089996,216.639999,11885500
4,2020-01-07,217.639999,218.940002,216.690002,217.630005,9388000
4,2020-01-08,216.600006,220.649994,216.320007,218,11959100
4,2020-01-09,221.5,223.080002,220.820007,221.779999,13122500
4,2020-01-10,223.899994,225.960007,222.061005,223.830002,12296000
4,2020-01-13,228.809998,231.139999,227.039993,230.479996,17544800
4,2020-01-14,230.050003,230.175003,224.880005,226.490005,17266900
4,2020-01-15,226.649994,227.820007,224.389999,225.059998,10743400
4,2020-01-16,226.300003,226.330002,222.729996,223.940002,13700500
4,2020-01-17,225.899994,228,225.350006,227.429993,12956200
4,2020-01-21,222.449997,222.600006,220.729996,222.259995,15831100
4,2020-01-22,224.690002,225.580002,222,222.369995,10059600
4,2020-01-23,217.929993,220.130005,216.770004,219.130005,18519900
4,2020-01-24,218.490005,219.830002,211.324997,213.75,18143900
4,2020-01-27,201.220001,208.020004,199.5,205.470001,24574700
4,2020-01-28,209.740005,210.910004,207.169998,210.229996,16196700
4,2020-01-29,212.559998,213.979996,209.520004,212.020004,12871900
4,2020-01-30,207.880005,209.860001,205.029999,208.580002,14376000
4,2020-01-31,206.5,207.929993,204.727997,206.589996,18181400
4,2020-02-03,208.669998,215.020004,208.669998,213.100006,14118800
4,2020-02-04,221.350006,224.380005,220.490005,222.880005,16695100
4,2020-02-05,226.520004,226.699997,217.539993,220.220001,15766100
4,2020-02-06,223.130005,223.649994,219.779999,220.899994,10790800
4,2020-02-07,217.460007,217.839996,214.880005,216.529999,13790300
4,2020-02-10,213.5,215.770004,212.199997,215.770004,17420300
4,2020-02-11,219.910004,220.009995,215.289993,217.210007,16073500
4,2020-02-12,221.130005,225.520004,220.210007,224.309998,18671900
4,2020-02-13,220,225,218.990005,220.360001,28069700
4,2020-02-14,221.100006,221.639999,218.229996,219.630005,10690000
4,2020-02-18,218.550003,220.850006,217.509995,220.520004,12987000
4,2020-02-19,221.520004,223.559998,220.75,222.139999,10798100
4,2020-02-20,222.5,222.5,214.220001,218.039993,14950100
4,2020-02-21,217.539993,217.600006,211.559998,212.589996,17681200
4,2020-02-24,203.550003,207.279999,202.509995,206.160004,19380200
4,2020-02-25,208.509995,209.949997,204.100006,205.610001,18132400
4,2020-02-26,206.800003,213.080002,206.789993,208.740005,19482100
4,2020-02-27,205.009995,209.970001,201.860001,205.029999,22741200
4,2020-02-28,198.979996,208.919998,198.561005,208,31251100
4,2020-03-02,208.589996,211.110001,203.755997,210.979996,21542200
4,2020-03-03,211.080002,211.389999,202.240005,207.410004,20813800
4,2020-03-04,209.490005,212.699997,208.850006,211.960007,12474400
4,2020-03-05,210,215.149994,209.139999,211.460007,13462900
4,2020-03-06,206.699997,207,201.100006,204.639999,21700500
4,2020-03-09,195.619995,199.889999,193.929993,197.660004,25502600
4,2020-03-10,205.529999,207.449997,200.800003,206.389999,19022600
4,2020-03-11,201.649994,203.100006,196.110001,198.910004,18908200
4,2020-03-12,186.5,190.487,183.929993,185.100006,30247100
4,2020-03-13,194.899994,195.990005,187.809998,194,23650500
4,2020-03-16,176.149994,188,174.5,178.850006,26628500
4,2020-03-17,181.259995,189.389999,179.690002,184.809998,19276500
4,2020-03-18,176,182.410004,170,180,22054200
4,2020-03-19,179.259995,187.25,177.389999,180.880005,20905700
4,2020-03-20,187.740005,188.300003,180,181.300003,21006100
4,2020-03-23,175.270004,178.5,169.949997,176.339996,22554700
4,2020-03-24,183.089996,188.800003,181.179993,185.75,20801500
4,2020-03-25,185.820007,195.190002,184.514999,188.559998,19605200
4,2020-03-26,188.639999,196.320007,187.600006,195.320007,15416800
4,2020-03-27,189.970001,192.740005,188,188.589996,13376400
4,2020-03-30,187.479996,191.479996,187.009995,191.270004,12254400
4,2020-03-31,192,196.789993,190.600006,194.479996,19084800
4,2020-04-01,189.5,192.869995,185.039993,187.559998,17948600
4,2020-04-02,186.080002,191.300003,185.692001,188.899994,13412100
4,2020-04-03,190.119995,190.550003,185.410004,187.110001,9483100
4,2020-04-06,194.740005,196.880005,192.699997,196.449997,13248700
4,2020-04-07,200.050003,201.449997,197.050003,198,14934500
4,2020-04-08,198.339996,198.860001,193.884003,195.979996,13608000
4,2020-04-09,198.649994,200.350006,193.399994,196.369995,17821300
4,2020-04-13,197.399994,200.324997,195.529999,199.440002,16117900
4,2020-04-14,204.949997,207.970001,204.25,204.779999,16757100
4,2020-04-15,204.770004,209.149994,201.309998,208.169998,10768100
4,2020-04-16,210.529999,213.25,209.119995,212.660004,16353800
4,2020-04-17,214.979996,214.979996,208.850998,209.5,13558500
4,2020-04-20,209.869995,216.100006,209.360001,212.130005,19295400
4,2020-04-21,209.899994,212.130005,205.029999,207.339996,14107600
4,2020-04-22,212,212,209.210007,209.960007,13471100
4,2020-04-23,210.240005,210.559998,203.460007,205.240005,20424000
4,2020-04-24,205.889999,206.5,202.820007,204.360001,14673900
4,2020-04-27,207.550003,207.779999,202.029999,203.690002,17286800
4,2020-04-28,204.809998,205.190002,199.406998,201.149994,17203800
4,2020-04-29,202.929993,207.080002,202.509995,206.699997,19117800
4,2020-04-30,206.25,206.699997,199.289993,202.669998,20107400
4,2020-05-01,195.75,197.380005,192.860001,194.479996,22276200
4,2020-05-04,194.759995,195,189.529999,191.149994,25709400
4,2020-05-05,196.380005,198.270004,194.199997,195.020004,22957200
4,2020-05-06,197.669998,198.910004,194.929993,195.169998,18598900
4,2020-05-07,198,198.089996,194.779999,196.490005,16164600
4,2020-05-08,199.800003,203.020004,198.679993,201.190002,23819700
4,2020-05-11,202.779999,206.639999,202.380005,205.399994,17920700
4,2020-05-12,206.949997,208.050003,200.020004,200.309998,17826800
4,2020-05-13,203.619995,204.679993,197.979996,199.460007,22429700
4,2020-05-14,195.5,201.770004,194.029999,201.300003,20025900
4,2020-05-15,200.699997,204.490005,200.100006,203.679993,17209500
4,2020-05-18,212.5,215.470001,210.369995,215.279999,23556600
4,2020-05-19,216.729996,220.589996,215.190002,217.199997,21438100
4,2020-05-20,220,221.156998,210.580002,216.789993,38324100
4,2020-05-21,211.289993,214.580002,209.529999,212.160004,29850700
4,2020-05-22,203.229996,204.880005,198.990005,199.699997,51979300
4,2020-05-26,205.940002,206.800003,201,201.720001,28683200
4,2020-05-27,202.990005,202.990005,196.75,201.179993,23605400
4,2020-05-28,199,202.369995,197.619995,199.490005,18763200
4,2020-05-29,200,207.880005,196.699997,207.389999,43179500
4,2020-06-01,205.899994,207.199997,203.940002,206.570007,16169700
4,2020-06-02,207.210007,214.570007,207.169998,214.330002,22485800
4,2020-06-03,215.600006,218.970001,213.75,218.610001,19999500
4,2020-06-04,217.279999,220,216.320007,218.039993,14962400
4,2020-06-05,220,220.589996,218.699997,219.550003,11983200
4,2020-06-08,219.600006,220.399994,215.330002,219,12731200
4,2020-06-09,216.309998,220.720001,216.199997,220.720001,14140100
4,2020-06-10,222,225,220.600006,223.679993,13372400
4,2020-06-11,218,219.949997,213.559998,215.240005,15560300
4,2020-06-12,218.5,219.5,213.880005,217.639999,12716500
4,2020-06-15,214.110001,217.720001,212.75,217.029999,17419900
4,2020-06-16,221,224.839996,220.100006,222.619995,17212400
4,2020-06-17,224.399994,225,222.5,224.25,12486700
4,2020-06-18,223.740005,226.029999,222.919998,223.539993,10358800
4,2020-06-19,226.380005,226.5,220.089996,220.639999,19545200
4,2020-06-22,220.919998,222.080002,219.445007,221.410004,13303600
4,2020-06-23,225.119995,230.225006,224.529999,228.75,18263400
4,2020-06-24,228.300003,231.029999,224.251999,226.220001,12159500
4,2020-06-25,224.589996,224.690002,220.869995,222.160004,14953100
4,2020-06-26,222.210007,222.259995,213.5,215.710007,19340600
4,2020-06-29,215.029999,216.5,211.820007,215.020004,12333000
4,2020-06-30,215.740005,216.429993,212.889999,215.699997,12933800
4,2020-07-01,215.809998,216.550003,214.740005,215.949997,11788100
4,2020-07-02,221.850006,225.024994,220.059998,223.600006,18128700
4,2020-07-06,233.309998,240.479996,232.820007,240,33702900
4,2020-07-07,241.009995,241.300003,236.130005,236.509995,16491600
4,2020-07-08,244.860001,258.48999,244.020004,257.679993,39922700
4,2020-07-09,265.549988,268,255.910004,261.579987,36803900
4,2020-07-10,260.209991,261.899994,255.710007,261.01001,20335000
4,2020-07-13,261.450012,265.660004,250.679993,251.669998,21568700
4,2020-07-14,246.570007,249.75,241.229996,248.580002,19782600
4,2020-07-15,251.479996,252.5,246.539993,249.210007,12614700
4,2020-07-16,241.770004,245.050003,240.740005,242.5,18032100
4,2020-07-17,246.550003,247.929993,244.479996,247.139999,18742400
4,2020-07-20,256.450012,257.670013,252.429993,254.809998,19015000
4,2020-07-21,261.209991,261.920013,256.519989,257.899994,17120700
4,2020-07-22,255.759995,256.269989,249.600006,251.699997,19682200
4,2020-07-23,252.100006,257.660004,248.690002,251.880005,25712000
4,2020-07-24,244.960007,249.479996,241.889999,249,17221500
4,2020-07-27,247.110001,252.869995,245.809998,250.860001,18966900
4,2020-07-28,251.149994,251.649994,248.529999,249.050003,9878700
4,2020-07-29,250.339996,254.300003,250.100006,252.449997,11493600
4,2020-07-30,251.699997,253.860001,249.619995,252.740005,7032900
4,2020-07-31,254.199997,254.399994,248.100006,251.020004,12304100
4,2020-08-03,254.020004,260.649994,254,257.940002,11530300
4,2020-08-04,260.079987,262.559998,258.820007,262.200012,10994500
4,2020-08-05,263.73999,265.976013,261.755005,264.910004,10673800
4,2020-08-06,263.420013,265.700012,259.200012,265.679993,10359500
4,2020-08-07,257.410004,257.76001,247.570007,252.100006,22529600
4,2020-08-10,249.339996,251.75,246.100006,248.130005,13621700
4,2020-08-11,251.289993,252.880005,247.830002,248.419998,10681800
4,2020-08-12,249.25,256.079987,248.679993,255.190002,11112300
4,2020-08-13,256.390015,256.970001,252.880005,253.720001,8794500
4,2020-08-14,255.490005,255.770004,251.639999,253.970001,7876400
4,2020-08-17,253,257.375,250.085007,256.959991,9760000
4,2020-08-18,258.709991,261.420013,256.059998,259.200012,13267800
4,2020-08-19,260.890015,261.290009,257.380005,260.589996,14096500
4,2020-08-20,256.890015,258.880005,254.179993,257.970001,21460800
4,2020-08-21,259.029999,267.429993,258.309998,265.799988,25648200
4,2020-08-24,273.23999,276.970001,271.619995,276.019989,22475800
4,2020-08-25,278.059998,289.119995,276.040009,286,27535500
4,2020-08-26,289.26001,292.480011,284.100006,291.959991,19530300
4,2020-08-27,290.170013,290.25,282.100006,284.170013,14805800
4,2020-08-28,285.089996,289.5,283.570007,289,9681500
4,2020-08-31,288.619995,289.190002,283.609985,287.029999,13253800
4,2020-09-01,289.200012,298,288.869995,298,13797100
4,2020-09-02,299,299,289.790009,296.070007,12638600
4,2020-09-03,289,290.733002,278.160004,282.5,16766200
4,2020-09-04,279.600006,283.779999,267.390015,281.390015,15885800
4,2020-09-08,270.230011,273.970001,266.589996,270.019989,12734000
4,2020-09-09,274.450012,275.640015,270.880005,273.149994,9465700
4,2020-09-10,274.899994,277.100006,267.399994,267.549988,10676800
4,2020-09-11,272.630005,274.529999,268.119995,271.609985,9412800
4,2020-09-14,275.359985,276.290009,271.76001,274.100006,7883300
4,2020-09-15,278,279.100006,274.799988,277.959991,8291400
4,2020-09-16,281.029999,283.605011,278,278.140015,9583500
4,2020-09-17,273.109985,275.899994,272.321014,275.720001,8016900
4,2020-09-18,275.980011,277.269989,270.549988,272.410004,11753500
4,2020-09-21,269.100006,274.220001,266.399994,273.820007,9076400
4,2020-09-22,276.019989,276.320007,270.049988,275.290009,9673300
4,2020-09-23,275.399994,277.829987,271.5,272.950012,7353200
4,2020-09-24,267.929993,271.25,267.334015,269.730011,9562100
4,2020-09-25,267.570007,271.809998,264.559998,271.089996,11466600
4,2020-09-28,275.529999,278.839996,274.199005,276.01001,8761700
4,2020-09-29,275.429993,279.299988,274.899994,276.929993,7673300
4,2020-09-30,284.01001,295,283.709991,293.980011,24777700
4,2020-10-01,295.26001,295.589996,288.25,290.049988,16304000
4,2020-10-02,286.619995,291.979004,286.51001,288.170013,11482800
4,2020-10-05,289.059998,290,284.880005,288.269989,17876400
4,2020-10-06,287.410004,296.839996,286.910004,292.390015,15860400
4,2020-10-07,297.98999,299.51001,292.869995,296.5,16669300
4,2020-10-08,298.109985,302.299988,295.44101,300.540009,15105800
4,2020-10-09,298.549988,302.609985,297.73999,299.73999,11442200
4,2020-10-12,303.950012,309.640015,301.285004,306.339996,14780100
4,2020-10-13,306.359985,310.01001,303.029999,308.779999,10898500
4,2020-10-14,309,309.959991,300.799988,301.040009,15157800
4,2020-10-15,293.799988,299.863007,292.609985,299.459991,9709900
4,2020-10-16,303.98999,310,302.950012,307.309998,12338000
4,2020-10-19,309.890015,313.809998,303.410004,305.290009,14107300
4,2020-10-20,307.600006,311.799988,307.059998,309.809998,8806100
4,2020-10-21,311.75,314,307.700012,307.970001,11139700
4,2020-10-22,311.459991,311.850006,304.209991,306.279999,8008400
4,2020-10-23,307.269989,310.329987,304.059998,309.920013,6231400
4,2020-10-26,309.920013,315.459991,303.200012,306.869995,9350100
4,2020-10-27,307.75,319.320007,305.609985,317.140015,13175900
4,2020-10-28,313.5,313.5,306,307.940002,13644500
4,2020-10-29,309.440002,315.579987,308.910004,312.559998,11174500
4,2020-10-30,308.549988,310.829987,300.190002,304.690002,14918500
4,2020-11-02,310.950012,311.440002,305.390015,310.839996,11857600
4,2020-11-03,286.200012,294.279999,280.779999,285.570007,58132500
4,2020-11-04,287.790009,299.170013,285.299988,295.709991,28791200
4,2020-11-05,289.089996,291.25,279.600006,287.75,50065200
4,2020-11-06,291.48999,300.890015,289.786011,299.950012,25259600
4,2020-11-09,303.769989,304,290.5,290.529999,22559900
4,2020-11-10,279.970001,280,264.329987,266.540009,61064000
4,2020-11-11,261.920013,271.920013,261.204987,265.649994,41699000
4,2020-11-12,271.040009,271.200012,263.040009,264.309998,27119100
4,2020-11-13,264.720001,265.440002,257.170013,260.839996,33942800
4,2020-11-16,260.420013,262.570007,257.029999,258.309998,20864200
4,2020-11-17,260.279999,260.279999,256.540009,256.799988,19739500
4,2020-11-18,257.76001,258.309998,252.550003,255.830002,28307100
4,2020-11-19,255,261.399994,253.559998,259.890015,20752800
4,2020-11-20,263.970001,272.369995,261.899994,270.73999,34178400
4,2020-11-23,274.75,275.730011,266.411011,270.109985,25317100
4,2020-11-24,276.234985,280.609985,272.799988,279.959991,20660500
4,2020-11-25,275.700012,279.329987,274.049988,277.720001,15229300
4,2020-11-27,278.799988,278.920013,275.665985,276.480011,9583200
4,2020-11-30,268.970001,268.970001,262.519989,263.359985,30476100
4,2020-12-01,265.470001,265.670013,261.570007,264.01001,14573100
4,2020-12-02,262,263.100006,260.109985,261.320007,13919700
4,2020-12-03,263.779999,268.600006,263.140015,266.910004,15520500
