id,Date,Open,High,Low,Close,Volume
8,2019-03-18,116.169998,117.610001,116.050003,117.57,31207600
8,2019-03-19,118.089996,118.440002,116.989998,117.650002,37588700
8,2019-03-20,117.389999,118.75,116.709999,117.519997,28113300
8,2019-03-21,117.139999,120.82,117.089996,120.220001,29854400
8,2019-03-22,119.5,119.589996,117.040001,117.050003,33624500
8,2019-03-25,116.559998,118.010002,116.32,117.660004,27067100
8,2019-03-26,118.620003,118.709999,116.849998,117.910004,26097700
8,2019-03-27,117.879997,118.209999,115.519997,116.769997,22733400
8,2019-03-28,117.440002,117.580002,116.129997,116.93,18334800
8,2019-03-29,118.07,118.32,116.959999,117.940002,25399800
8,2019-04-01,118.949997,119.110001,118.099998,119.019997,22789100
8,2019-04-02,119.059998,119.480003,118.519997,119.190002,18142300
8,2019-04-03,119.860001,120.43,119.150002,119.970001,22860700
8,2019-04-04,120.099998,120.230003,118.379997,119.360001,20112800
8,2019-04-05,119.389999,120.230003,119.370003,119.889999,15826200
8,2019-04-08,119.809998,120.019997,118.639999,119.93,15116200
8,2019-04-09,118.629997,119.540001,118.580002,119.279999,17612000
8,2019-04-10,119.760002,120.349998,119.540001,120.190002,16477200
8,2019-04-11,120.540001,120.849998,119.919998,120.330002,14209100
8,2019-04-12,120.639999,120.980003,120.370003,120.949997,19745100
8,2019-04-15,120.940002,121.580002,120.57,121.050003,15792600
8,2019-04-16,121.639999,121.650002,120.099998,120.769997,14071800
8,2019-04-17,121.239998,121.849998,120.540001,121.769997,19300900
8,2019-04-18,122.190002,123.519997,121.300003,123.370003,27991000
8,2019-04-22,122.620003,124,122.57,123.760002,15648700
8,2019-04-23,124.099998,125.580002,123.830002,125.440002,24025500
8,2019-04-24,125.790001,125.849998,124.519997,125.010002,31257000
8,2019-04-25,130.059998,131.369995,128.830002,129.149994,38033900
8,2019-04-26,129.699997,130.520004,129.020004,129.889999,23654900
8,2019-04-29,129.899994,130.179993,129.350006,129.770004,16324200
8,2019-04-30,129.809998,130.699997,129.389999,130.600006,24166500
8,2019-05-01,130.529999,130.649994,127.699997,127.879997,26821700
8,2019-05-02,127.980003,128,125.519997,126.209999,27350200
8,2019-05-03,127.360001,129.429993,127.25,128.899994,24911100
8,2019-05-06,126.389999,128.559998,126.110001,128.149994,24239800
8,2019-05-07,126.459999,127.18,124.220001,125.519997,36017700
8,2019-05-08,125.440002,126.370003,124.75,125.510002,28419000
8,2019-05-09,124.290001,125.790001,123.57,125.5,27235800
8,2019-05-10,124.910004,127.93,123.82,127.129997,30915100
8,2019-05-13,124.110001,125.550003,123.040001,123.349998,33944900
8,2019-05-14,123.870003,125.879997,123.699997,124.730003,25266300
8,2019-05-15,124.260002,126.709999,123.699997,126.019997,24722700
8,2019-05-16,126.75,129.380005,126.459999,128.929993,30112200
8,2019-05-17,128.309998,130.460007,127.919998,128.070007,25770500
8,2019-05-20,126.519997,127.589996,125.760002,126.220001,23706900
8,2019-05-21,127.43,127.529999,126.580002,126.900002,15293300
8,2019-05-22,126.620003,128.240005,126.519997,127.669998,15396500
8,2019-05-23,126.199997,126.290001,124.739998,126.18,23603800
8,2019-05-24,126.910004,127.419998,125.970001,126.239998,14123400
8,2019-05-28,126.980003,128,126.050003,126.160004,23128400
8,2019-05-29,125.379997,125.389999,124.040001,124.940002,22763100
8,2019-05-30,125.260002,125.760002,124.779999,125.730003,16829600
8,2019-05-31,124.230003,124.620003,123.32,123.68,26646800
8,2019-06-03,123.849998,124.370003,119.010002,119.839996,37983600
8,2019-06-04,121.279999,123.279999,120.650002,123.160004,29382600
8,2019-06-05,124.949997,125.870003,124.209999,125.830002,24926100
